gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold_CE	genelabels
g592	309.920225947098	1.41604001511661	0.173342013189574	8.16744107137042	3.14999524911566e-16	3.4310448252312e-14	TRUE	
g373	65282.7176676906	2.16418312497657	0.265354275192893	8.15690868556881	3.43708041686474e-16	3.70260432159616e-14	TRUE	
g292	221.512355166904	1.78302641849165	0.218910093106879	8.14075715329281	3.9281357849513e-16	4.185599467378e-14	TRUE	
g35	49.6793731408161	1.58708248468882	0.196036091263258	8.07977486184337	6.48864535197903e-16	6.83959036402692e-14	TRUE	
g510	190.957588959299	1.67286625126494	0.208244888018804	8.0295223115228	9.78529153205038e-16	1.02048098817755e-13	TRUE	
g761	278.503620804928	1.76865429691089	0.220352529004417	8.02372785998086	1.02583431739416e-15	1.05855303299105e-13	TRUE	
g889	275.038495171765	0.941567784196347	0.117472896370267	8.01440369824935	1.1067263582277e-15	1.13012900934439e-13	TRUE	
g471	1842.00604214397	1.12737846764591	0.140804570390882	8.00651194735827	1.18007688693938e-15	1.19260760027492e-13	TRUE	
g623	57.3628827449899	1.96124805090386	0.244453760846324	8.00141127176669	1.23001206275263e-15	1.23038859705755e-13	TRUE	
g728	9293.90598968753	1.09872042274142	0.137628086506471	7.98323853617395	1.42543064474512e-15	1.41146430408448e-13	TRUE	
g569	258.49682875609	1.40066716680687	0.176198620814885	7.9476944620623	1.90014591989801e-15	1.86271304527602e-13	TRUE	
g800	117.132557506966	1.1430562564872	0.14422446237028	7.92322423171754	2.31429684243278e-15	2.24624276696719e-13	TRUE	
g914	1697.82278222815	1.57737568912472	0.199315452146874	7.91368817709102	2.49873686469509e-15	2.40148210633392e-13	TRUE	
g169	1029.79543097633	1.2880050272236	0.16308771125293	7.89731245390161	2.84981345336553e-15	2.7123030372177e-13	TRUE	
g494	520.744132265098	1.31091973775721	0.166100550390324	7.89161890527815	2.98291434158353e-15	2.81168358562917e-13	TRUE	
g818	5499.55112796046	1.39379896947444	0.176722711767038	7.88687670652292	3.09843251392716e-15	2.89275561276456e-13	TRUE	
g442	4572.40810880299	1.62073348519063	0.207565411870099	7.80830534360079	5.79620266260289e-15	5.36039383976378e-13	TRUE	
g744	26.1465706165402	1.86259143276287	0.237750098980133	7.78860101212261	6.77551928956686e-15	6.20751547622653e-13	TRUE	
g380	1197.05215912682	1.48613996618924	0.191067550772834	7.77774519928086	7.38285788750548e-15	6.70131072881632e-13	TRUE	
g581	1352.03216626326	1.37265546009268	0.1767784893095	7.76459461680934	8.19067698236603e-15	7.36634921634258e-13	TRUE	
g654	1092.39855389063	1.32396563636636	0.171250976845314	7.73083999635773	1.06839239455603e-14	9.52131876712074e-13	TRUE	
g175	138.452132510588	1.49881286130015	0.194734948180974	7.69327422241567	1.43416675091254e-14	1.26658888821583e-12	TRUE	
g445	3967.90559064627	1.87212765050079	0.243558910005919	7.68675822868413	1.50909925400201e-14	1.32086607026622e-12	TRUE	
g162	1324.37222450438	1.37884486946094	0.180455392504356	7.64066399917513	2.1610434004623e-14	1.87475296059575e-12	TRUE	
g458	78.0284914886697	2.20931290433741	0.289620410749024	7.61203060111522	2.69822651772587e-14	2.32023811870761e-12	TRUE	
g782	276.519466928309	1.33219403890938	0.175262510684202	7.59965358928916	2.96924490301588e-14	2.53108763341432e-12	TRUE	
g482	93.8156594798425	1.86382566773213	0.245012432117943	7.59818022201868	3.00323898511798e-14	2.53799584233721e-12	TRUE	
g7	1761.6835791685	1.42324837931856	0.187449974728849	7.5925139649366	3.13757655671878e-14	2.62886008423198e-12	TRUE	
g645	2020.34782450745	1.40006823359664	0.184789154784703	7.57641206453875	3.55242289632833e-14	2.95122047904293e-12	TRUE	
g556	132.5588157789	1.63287203366543	0.216216481043681	7.54687101366539	4.4583974507166e-14	3.67274539574579e-12	TRUE	
g640	11671.6657722266	1.28062307852517	0.170180113310801	7.52509328451074	5.26826972783303e-14	4.30373734516226e-12	TRUE	
g588	4641.65318182734	2.28149594514192	0.303759741774057	7.5135816397516	5.75312370886712e-14	4.66098113372102e-12	TRUE	
g4735	149.2064911982	1.55589897344263	0.210954032478261	7.37221227782612	1.67819508902912e-13	1.34847102112725e-11	TRUE	
g46	1835.29937642383	1.26666901062101	0.172740076212771	7.3327027788608	2.25556808579922e-13	1.79766942643006e-11	TRUE	
g879	2898.86211826455	1.2568915917039	0.171528147100049	7.32751900518053	2.34452430691339e-13	1.85349772424774e-11	TRUE	
g42	11700.5389269751	1.20845526947811	0.165358200493753	7.30809704762438	2.70952080174967e-13	2.12491459356416e-11	TRUE	
g340	645.926287328318	1.69414930424391	0.2330811277631	7.26773181981253	3.65573632267349e-13	2.84422088660065e-11	TRUE	
g599	826.510833275339	1.73151867898332	0.23850901355621	7.25931942490582	3.89042771815613e-13	3.00298133236886e-11	TRUE	
g295	7813.78435414976	1.52989604016552	0.21133829168622	7.23914278564511	4.51529468397909e-13	3.45808076461305e-11	TRUE	
g667	747.190170518101	1.72284705956625	0.238779707545691	7.21452981142131	5.41206503179185e-13	4.11274988423686e-11	TRUE	
g646	986.113409720426	1.06607725365784	0.148543131746944	7.17673143187843	7.13977445891266e-13	5.38393915544006e-11	TRUE	
g860	210.316086942816	1.65064501079761	0.230036338250062	7.17272015488755	7.35220461014604e-13	5.50180624376043e-11	TRUE	
g443	268.498719553357	2.02439471916688	0.282481857808048	7.16426089826028	7.82073369147366e-13	5.80807972556942e-11	TRUE	
g302	10.3393700993736	2.42170896039914	0.328821207556648	7.10406506642647	1.21139777898116e-12	8.92882137394914e-11	TRUE	
g328	1139.82225634242	1.00178637165755	0.141220580486663	7.09368417127425	1.30587967339572e-12	9.5533868942524e-11	TRUE	
g209	2985.8041616157	1.25997333102636	0.177692762737436	7.09066705825875	1.33467092005557e-12	9.69168816985538e-11	TRUE	
g406	1734.38527140271	1.15423936266347	0.16346797460844	7.06084953875757	1.65487708946093e-12	1.19285000794011e-10	TRUE	
g4	3212.42498899807	1.22908053400447	0.175637882731807	6.99776459287796	2.60078589091049e-12	1.85355580184192e-10	TRUE	
g231	575.499906878952	1.96282892893285	0.28048785120852	6.99730597235935	2.60931042185234e-12	1.85355580184192e-10	TRUE	
g678	358.083027381828	1.38266351227398	0.198654621067697	6.95927887534394	3.42018885853411e-12	2.41209434389999e-10	TRUE	
g2	198.775083802891	1.56085955577027	0.224377740020299	6.95398671214107	3.55105071579849e-12	2.48649644049805e-10	TRUE	
g932	21109.6914203146	1.32268360405432	0.190615137176649	6.93904924428003	3.94747525608898e-12	2.74447517272626e-10	TRUE	
g391	2113.71221931078	1.23095452033853	0.177578433265813	6.93180457457232	4.15505706903697e-12	2.86845242589926e-10	TRUE	
g151	229.420432833199	1.38073014491604	0.199386062470921	6.92354670833266	4.40473819683499e-12	3.01955584220793e-10	TRUE	
g500	325.170143690359	1.11639501273959	0.161547889470313	6.91007749411032	4.84389022320324e-12	3.29754554569871e-10	TRUE	
g749	4499.34087848875	0.966935493762521	0.140097775217226	6.9018324024783	5.13359813470022e-12	3.47066638030802e-10	TRUE	
g341	2308.11520865231	1.62997795389222	0.237269380698294	6.86968248480528	6.43449588049878e-12	4.3203673367486e-10	TRUE	
g976	1058.36005163771	0.872055103967319	0.127482019550962	6.84043281957479	7.89542672329678e-12	5.26522912710737e-10	TRUE	
g989	2007.41817176104	1.52204321069044	0.224157113463684	6.78992144683955	1.12194616767307e-11	7.43137721736429e-10	TRUE	
g926	2151.59627214079	1.83625469942739	0.270644444750459	6.78509019269586	1.16014011159288e-11	7.63278759325165e-10	TRUE	
g708	2632.98348010081	1.54932616914708	0.228577419028543	6.77814136052122	1.21731715781094e-11	7.95557339868043e-10	TRUE	
g460	91.1633282637207	1.96946538146219	0.29112679199824	6.7556148380803	1.42230799525207e-11	9.1729508404316e-10	TRUE	
g971	2476.95730948612	1.60659929758726	0.237811913545156	6.75574227765379	1.42105825547441e-11	9.1729508404316e-10	TRUE	
g289	426.350036797818	1.65940296645459	0.246557140035623	6.7291556966056	1.70650377221049e-11	1.09338931235159e-09	TRUE	
g961	956.50523973367	0.954695302286663	0.142044502151207	6.7209775833773	1.80509366265846e-11	1.14904760876889e-09	TRUE	
g468	120.921751886197	1.2459900310832	0.187730716178593	6.63478597586557	3.24973717894935e-11	2.0553015203381e-09	TRUE	
g977	9609.68324316737	1.18391079307059	0.179355376945042	6.60092336764779	4.086047386677e-11	2.56766170074324e-09	TRUE	
g554	1701.37718213795	0.969508212547287	0.146914089554162	6.59903857835455	4.13832627275978e-11	2.58394983769835e-09	TRUE	
g276	129.018975809678	1.89372327534919	0.286921070650192	6.59428153777848	4.27320128903192e-11	2.6512779896443e-09	TRUE	
g423	325.297930217562	2.11716101769939	0.32171757093301	6.58139040412441	4.66068995763369e-11	2.87350589023164e-09	TRUE	
g497	9.25622941413785	2.22714625972777	0.329974546102812	6.53994984301762	6.15394685093997e-11	3.77044631123528e-09	TRUE	
g743	7411.35361721718	1.36318338225594	0.208587482851073	6.53532255937367	6.34725941262892e-11	3.86473192683238e-09	TRUE	
g229	237.887884169807	1.32855981829205	0.20475185613998	6.48668922414996	8.77430625621218e-11	5.30953853269432e-09	TRUE	
g123	3851.24557229002	1.98464613132146	0.30769516359732	6.4519449118766	1.10423721631351e-10	6.64100455921553e-09	TRUE	
g648	6077.91033757964	0.789247996576438	0.122705945235642	6.43201693219462	1.25921709061624e-10	7.52689337762865e-09	TRUE	
g880	1711.5353505717	1.37929746356042	0.215847469391992	6.38999503907532	1.65891136669678e-10	9.85594431983545e-09	TRUE	
g260	1768.38506902384	1.44111639039107	0.226376952758325	6.3659256453414	1.94115458124617e-10	1.14633363614194e-08	TRUE	
g325	523.442995822676	1.71658673454567	0.270734197946732	6.33966444289327	2.30266124450304e-10	1.35167593891397e-08	TRUE	
g147	1198.80722234403	1.18525618743443	0.187138132058786	6.33338552027659	2.39839279041403e-10	1.39949074550171e-08	TRUE	
g962	497.66634197689	1.08114347792974	0.171096813018506	6.31855647360894	2.64017815111142e-10	1.53145955120386e-08	TRUE	
g946	17.4587715093097	2.1130891876796	0.330881853927001	6.31063723551112	2.77888870839942e-10	1.60243800049644e-08	TRUE	
g424	1059.0793300388	1.18087644904787	0.187273536981882	6.30534149370121	2.87559157620636e-10	1.64850434044157e-08	TRUE	
g220	234.189368989122	1.45253158423523	0.230611970260503	6.29684197115755	3.03770683492728e-10	1.73131628504606e-08	TRUE	
g838	6082.16412839377	1.52289694624728	0.242351381629755	6.28399422412858	3.29982970801745e-10	1.86983992067601e-08	TRUE	
g993	197.618356783527	1.97311309012568	0.31404785430447	6.28081085197427	3.36811716174644e-10	1.89756623773565e-08	TRUE	
g668	1548.65579900999	1.49822599454309	0.238934273359125	6.27038962125603	3.60145777206802e-10	2.01743374511901e-08	TRUE	
g365	4162.42373872258	1.27289987000139	0.203373939665389	6.25890475244043	3.87690553135291e-10	2.1593923252189e-08	TRUE	
g417	3481.08106325534	0.967864334926852	0.154846908493103	6.25042167773214	4.0934597346511e-10	2.26712914004434e-08	TRUE	
g707	1724.05310110163	0.842542872149309	0.134852848775711	6.24782864355229	4.16197909164091e-10	2.2921281480537e-08	TRUE	
g114	1000.92650990289	1.16281884839629	0.186380854256142	6.23880443588039	4.409278168902e-10	2.41475720054448e-08	TRUE	
g193	22740.2511758483	1.35752020853372	0.218469935794183	6.21383701638578	5.17061598639687e-10	2.81597491748047e-08	TRUE	
g621	1349.77515108937	1.42199230582609	0.229174847456794	6.2047274417569	5.47917790892354e-10	2.96753486415345e-08	TRUE	
g659	2543.37291228934	1.07389895259827	0.173758911366033	6.18032775324982	6.39686563195544e-10	3.44552053791534e-08	TRUE	
g226	166.361064124298	1.21842520501451	0.197271884716006	6.17477138015887	6.62592784302338e-10	3.54939730301411e-08	TRUE	
g330	31989.3027947652	0.939581665756793	0.153729828754632	6.11190426129819	9.84492427304576e-10	5.24509742655802e-08	TRUE	
g877	5989.8532255007	0.897167981673955	0.146864317325859	6.10880025089112	1.00382867938097e-09	5.31920678052523e-08	TRUE	
g692	164.998253252839	1.97698122288241	0.32397892909728	6.1010439285997	1.05377939489363e-09	5.55387064953886e-08	TRUE	
g960	2892.68038040727	0.725333268581428	0.119215606543482	6.08418511381797	1.17085266651639e-09	6.1378976951124e-08	TRUE	
g232	112.039202091791	1.52662242607842	0.252166333846964	6.05140180404755	1.43590801417042e-09	7.48734375686844e-08	TRUE	
g953	477.297359041318	0.768882022054209	0.127874687346826	6.0125997355479	1.82571435969151e-09	9.4695650095534e-08	TRUE	
g752	140.413251535692	1.67237463629941	0.278376127937447	6.00438112576099	1.92063068472291e-09	9.90944347491508e-08	TRUE	
g129	20.8577460661987	1.41271243055591	0.234855637282761	5.99271711279819	2.06363650059655e-09	1.05915333064649e-07	TRUE	
g660	1706.23905122766	1.32698017785645	0.221631517894817	5.9871989689582	2.13485564143791e-09	1.08999947151124e-07	TRUE	
g45	1523.52579288888	1.2076920865389	0.202536812286956	5.96264593503834	2.48185821451138e-09	1.26060394180596e-07	TRUE	
g206	795.547612568912	1.58008690716317	0.26578586161994	5.94467679632186	2.77002856636857e-09	1.39972113588201e-07	TRUE	
g957	566.34068429746	1.39641374926256	0.235052590134363	5.94039076002991	2.84343482950166e-09	1.42944572480024e-07	TRUE	
g382	92.693556542292	1.58441544750171	0.266765474417567	5.93538131648387	2.93163331957054e-09	1.46626537917092e-07	TRUE	
g261	426.340825696284	0.926666599336429	0.156435204130288	5.92341674584678	3.15320399459048e-09	1.56907912482083e-07	TRUE	
g304	1557.4394326182	0.900239268424752	0.152132373334116	5.91736453851526	3.27141093592735e-09	1.61967885883312e-07	TRUE	
g390	4972.77792857532	0.767611943994763	0.129758279754831	5.91570104203767	3.30464980595124e-09	1.6279136707407e-07	TRUE	
g167	105.131813210123	1.9176453618182	0.324255306002004	5.90724729445266	3.47871362120183e-09	1.70509148143208e-07	TRUE	
g359	412.006601781781	0.791946226729708	0.134377900506743	5.89335261183833	3.7843765406563e-09	1.84568374268924e-07	TRUE	
g918	1952.93881318856	1.19601196342007	0.20326059613094	5.88405911307476	4.00324751653152e-09	1.94276412893854e-07	TRUE	
g852	491.013141858191	2.06519171551449	0.351430850288115	5.88021140019262	4.09742833519121e-09	1.97867438275268e-07	TRUE	
g593	454.552672890194	1.27231220714502	0.216962487392836	5.86363420699433	4.52844507789599e-09	2.17609544601051e-07	TRUE	
g228	17.0603274885394	1.7606967164068	0.298841280650063	5.85059608631171	4.8981439751142e-09	2.34226855551437e-07	TRUE	
g434	90.7105004707831	1.51557776848607	0.259635270055075	5.83232116370797	5.46615776129738e-09	2.60120119097079e-07	TRUE	
g347	1011.54804267905	0.715932076017596	0.122839602694693	5.82813538670826	5.60500995992895e-09	2.65439191483978e-07	TRUE	
g293	755.956354690975	1.55991769360829	0.267926633702501	5.82200860443692	5.81445551198528e-09	2.74034170115345e-07	TRUE	
g98	12331.7335910493	2.05480090235421	0.353453016003361	5.81969048894911	5.89566984040342e-09	2.76532303566865e-07	TRUE	
g778	1741.78386057406	0.794248223482132	0.136680131718118	5.81094250998067	6.21220959165473e-09	2.8999186012853e-07	TRUE	
g742	336.505393326111	0.744915729097496	0.128229479128734	5.80908720300345	6.28143673528624e-09	2.91833764530858e-07	TRUE	
g201	1802.30424297775	1.12546250868895	0.194378894771771	5.78999875587583	7.03869456656826e-09	3.25473220924852e-07	TRUE	
g49	541.885458403526	1.18259341419871	0.204462966865752	5.78347313785538	7.31738770931781e-09	3.35197905207675e-07	TRUE	
g833	1344.62356048096	1.18435848352128	0.204778664840733	5.78354851547452	7.31410807845406e-09	3.35197905207675e-07	TRUE	
g57	116197.537787726	1.49678203223838	0.259878103722827	5.75987394556337	8.41767754237982e-09	3.8380694394395e-07	TRUE	
g538	34.0651858499918	2.20966603399469	0.383001884842342	5.75245550016556	8.7956425158267e-09	3.99183720290042e-07	TRUE	
g577	128.264696900742	1.03345915308014	0.179960039434626	5.74174481494506	9.37059610778913e-09	4.23158116897686e-07	TRUE	
g954	38.873089227624	1.49586612283594	0.260050495672794	5.74103023780441	9.41022844881113e-09	4.23158116897686e-07	TRUE	
g759	865.042295567081	1.05564940687627	0.184082785781506	5.73454433259714	9.77748489378433e-09	4.37665225633643e-07	TRUE	
g901	25.2784869175769	1.59455951232365	0.27740550340691	5.73088666692751	9.99070050108747e-09	4.45176531873457e-07	TRUE	
g263	26075.8026743783	1.63913281890685	0.286546601776328	5.72105053222055	1.05867401786213e-08	4.69600968194683e-07	TRUE	
