logFC	logCPM	PValue
g144	1.2672604955586	8.97383788922835	1.18731922202186e-11
g146	0.882310933188961	8.66955426225696	9.97812819737803e-08
g147	-0.0498217456250864	0.404060069768038	0.944271663661481
g148	0.958833249049429	6.27319812395889	3.95240124155398e-06
g149	1.23851837125776	6.05097012959869	1.2577057273295e-07
g150	0.964764285455258	4.72546079048202	0.00745673106713897
g151	1.58476130620354	7.50451770042116	1.41656824516879e-07
g152	1.16404775186987	5.70038200027971	1.67388377010287e-05
g153	1.28565202870141	5.8533899015615	3.59346985641529e-05
g154	2.01951056257662	2.50978102821032	0.0249767526734927
g155	0.706194854985735	8.11432224370969	1.92524461687383e-09
g156	1.88765050997802	6.18000364158907	0.137409449397692
g157	1.98265270960317	8.05156941911888	7.35919852770813e-07
g158	2.07892214172262	5.66906255268282	1.20927406524401e-14
g160	0.667812360120982	6.61878553710266	0.00228542816473141
g161	0.795419198970354	3.68361249493857	0.0212456432982482
g162	1.2936473227384	5.31197643456916	1.42652122334503e-05
g163	1.86543110916299	3.74297518276761	0.00427976168708254
g164	1.54705917959706	3.13155675961343	4.82352597099079e-06
g165	2.40344731112295	3.81698209634061	1.54169862555389e-07
g166	1.25003791895315	8.02519008492533	2.47545735258278e-17
g167	1.28127959496448	8.74694884022929	6.39955037382413e-07
g170	1.09862599012183	3.67201074939535	1.30374925191387e-05
g171	1.40211012361329	10.467790272908	1.17268188880334e-11
g172	1.55074474948677	5.9838902667667	6.47318255124741e-19
g173	1.67876913999357	4.63075776960807	2.94286663630099e-06
g174	1.13033098773765	5.78398681822416	3.16352555806888e-08
g175	0.522289895531808	2.72455876408379	0.361383556789914
g177	0.891334348604129	8.98450096708848	0.00100737199656176
g178	1.00567371305324	3.24746813464019	0.001676394377712
g179	0.889852303672156	4.96272086615767	3.76253207997715e-06
g180	2.24732080229544	6.58202671188267	2.80310760532068e-16
g181	1.40896021726576	5.13314090969927	1.46049655704018e-05
g182	1.01249686787694	8.80504494776705	4.41981068386128e-08
g183	1.58367690266755	6.56446521118855	2.60915112541267e-16
g184	2.59475925013128	3.81627298680942	9.22355929687012e-08
g185	1.05613266835738	2.60879118341727	0.0122971938994538
g187	0.940544355570548	5.58596479009829	0.00320862246156211
g188	0.934755959034309	4.09446161855735	0.00293095655301724
g189	0.827677627775671	6.51021792421846	5.56487381658495e-07
g190	1.90453788510276	2.6333057998818	0.00700480573031283
g191	0.757646052002943	8.78449678595863	0.000617873690748262
g192	0.752638121634844	6.61904795446736	0.0334011659380958
g193	1.87657548024387	4.26177833397084	0.0615787819444178
g194	1.00281094399002	5.46032540285332	0.000780679116351914
g195	0.591837034843005	9.81695298681758	0.149426499332862
g196	0.901837199946077	7.14141733650635	0.150270856744128
g197	1.71101296195067	3.58133598441648	1.60016874419177e-07
g199	0.533023022588901	7.33591161205069	0.0240916257344306
g200	0.104169480293829	2.91573370043759	0.800678479675061
g201	0.455272335899363	6.23010765159728	0.136497057512557
g202	1.22592982982233	0.670600192144042	0.00994600649086257
g203	0.472617835667956	2.82056107397775	0.230873627492348
g204	0.447203829667924	5.78027601223507	0.339132811461651
g205	0.529572436021064	2.71227305770643	0.0205018861754252
g206	0.483614133068456	1.23474951869621	0.291627993179254
g207	1.93439741342461	3.69510706619215	0.00306610757547598
g208	1.18977835779383	7.15908070175252	4.10022145742368e-08
g209	0.889221792341495	9.09860960641437	0.000243587743880551
g210	0.846667399704971	6.21052275529641	3.00584437662199e-06
g211	1.14442774525976	9.18291380645819	5.28595520267198e-08
g212	0.959584511170793	9.70588882681166	2.83294036900691e-09
g213	1.3481163789522	1.41420865463186	4.54285032766741e-05
g214	2.68516103577009	2.36565984321989	0.00198510734344938
g216	0.647079560819082	5.18014165468933	0.00206866498224667
g217	1.01796566638964	4.57882935904008	0.040307051244107
g218	2.92271391035558	7.63217379084119	3.576984373915e-17
g219	1.68612570989772	5.6984121252385	1.38537739702613e-15
g220	1.59736748096659	4.72283309053167	0.000186615285167492
g221	1.3606659282719	4.21343446157655	1.00658467578792e-06
g222	0.876290425694921	4.070842066822	0.0108251129057932
g223	0.872094445776864	0.466756866214	0.162998151488046
g224	1.38183795632862	0.437324194669382	0.00798335165554812
g225	0.970864510076206	3.28164801335527	0.00110411972563755
g226	1.22437013518197	8.29496130896712	3.60274090608298e-09
g227	1.29609683927039	5.88210748011271	0.00132263317547302
g228	1.13142111864323	4.51169729333149	3.8602303426629e-06
g229	1.7713857047087	4.90498678393931	5.52925829732542e-05
g230	0.857447001695762	4.40145202793427	0.000346577476140269
g231	0.747220722742382	8.42685320978527	0.00056831539876038
g232	1.80387363894424	1.78358677602991	0.0084079768711598
g233	1.16212894192893	4.05151656122184	0.000548736778438794
g235	0.660811423653597	7.448694258782	4.55307267703371e-08
g236	0.894381634130205	7.28888070150298	0.00472236979152349
g237	1.92484047141003	6.25400200505722	6.47245676793098e-16
g238	1.64054541647936	2.49043262604265	2.39098003094429e-08
g239	0.975791177174511	2.89471029361738	0.0952541351843356
g240	2.57320846594856	0.671489375642723	1.18136494397475e-06
g241	1.26141340157334	7.53139812226832	1.46153950101235e-05
g242	0.328586908488915	0.51211575134754	0.274879632818392
g243	0.634614343800854	6.54267076030969	0.00419687310059155
g245	0.986608828116444	6.59316463005888	0.000142653789808105
g246	1.8126557810009	0.318095885057804	0.00911468113541575
g247	1.95668370762785	8.30361661264111	2.94869705239054e-25
g248	1.34812349858708	5.40744279397726	9.81282965178696e-05
g249	1.91900893146389	8.67663237119685	7.04224801948975e-31
g250	0.481692504434337	8.20267094293413	0.0787442218172922
g251	1.29484304978392	5.60105484048372	1.7194215799145e-05
g253	1.17420244889974	7.25362970934097	1.96204736142785e-10
g254	1.79422192103287	4.5159084553859	0.000867468638777077
g255	2.13535570988993	8.50837086507446	2.53824582426086e-18
g256	0.947652416457937	6.38631127940681	1.56736745645892e-05
g257	0.960457378622509	2.44454142329858	0.10578084341437
g258	1.6068216977879	5.863473993003	1.00619936320542e-19
g259	1.91831653401096	0.330001787090212	1.31119741694217e-08
g261	1.91806338591412	4.87981499704755	8.09711228504431e-16
g262	0.791064611734148	0.84203368839053	0.11045475499609
g265	1.37100845953308	8.59125697811511	1.11240512645909e-07
g266	1.36544150997941	2.68780508731263	8.04774498091402e-06
g267	1.0210667886942	4.10247054914074	0.0123913012574978
g269	1.10669489514667	8.15769977304178	0.000187168007210666
g270	1.4361174596868	7.82026130916665	5.46705641557797e-08
g271	1.07826606444444	5.1079082616305	0.000134677629108903
g272	1.92367372834313	7.78650931831962	1.70395579974177e-24
g274	1.0507816235539	7.08445320904797	1.191981442303e-05
g275	1.87888264192845	0.25844198431812	5.10032003907706e-09
g276	1.48147365417691	5.55896084917232	5.3558931741334e-06
g278	1.36497405768015	2.46724915613548	0.0137958689968956
g279	0.00912450712516425	3.60963967259359	0.988930520556498
g280	1.91934762735676	4.73058015953631	1.12223375961803e-11
g281	0.939983096652296	5.38773031532756	0.00809820179981115
g282	0.395731134748392	11.1514534234641	0.0116339402571884
g283	0.74371281016772	9.27889893103602	0.00164403501430121
g286	0.693180429665449	6.85984821700054	0.000110335045002853
g287	0.6996211702414	4.56755098904131	0.055288054738531
g288	2.12958217754696	6.84389020754783	1.10733112316822e-24
g289	2.6220166413702	11.800107161398	1.93080664811686e-44
g290	0.713760214287989	3.12853146137645	0.101156508536825
g291	1.69455672030503	3.35579008336985	1.01046045378907e-07
g292	0.424875687402284	3.46234187597936	0.25771395978462
g293	1.09815987001213	2.68073744111378	2.67504031688532e-06
g294	1.706405881336	6.46677740108927	5.81707019324864e-22
g295	1.40319888366561	6.61034552521715	2.45392437309391e-08
g296	1.41983040280656	9.38122464248888	1.19060734721797e-22
g297	1.4491089959541	6.48970415563831	5.10678917711018e-14
g298	1.32250079886536	6.25669189043234	1.34193722546221e-14
g299	0.0894027202063019	2.06047705180027	0.819073278785878
g300	1.77303143179115	6.93726421883126	4.13528413633525e-14
g301	2.7793533542349	7.69808531338605	2.61249326799353e-46
g302	2.03804288568552	6.6949630591466	3.60366771865904e-28
g303	1.09697272950506	1.72984077507847	0.0124143458631617
g305	0.674851560236656	8.59202139275033	4.04316524151776e-05
g306	0.153043989460702	1.48543267234051	0.831908689830422
g308	0.865362954054836	4.10895059705887	0.00891565858061168
g309	0.952518358371946	2.44724973803982	0.000579297737343976
g310	1.08870999549923	9.57220654070485	0.000180745417219289
g312	1.95239851165444	4.47278114426372	1.02838504293716e-06
g313	0.892727637163256	5.86955319411895	0.00589677798637699
g314	0.660406867462692	8.26425405890558	0.00106234809115195
g315	0.84754348994894	6.12389147617279	0.0021734002824855
g316	0.529039619820626	4.70702055374986	0.0122887807339358
g317	1.2676164474116	7.04978707123406	2.58590668570919e-13
g318	1.14868608029077	5.99667570965638	3.51567064609661e-07
g319	0.943861810019603	2.98410701931053	8.74480654082437e-05
g320	0.700940978827826	4.71991257819493	0.0262239903354022
g321	0.614801217854417	0.67562744627782	0.0307487346509774
g322	1.43980649568323	2.35472566614723	3.07812315227299e-05
g323	0.601375503863733	3.4412917922776	0.00341388903039864
g324	2.60387243553341	4.41017096372135	3.6883915292421e-24
g325	0.123536027932788	7.63299177173879	0.542590762576168
g326	1.38835323367795	5.64369137501573	3.45050033476018e-10
g327	2.66494900774914	11.4875601526029	7.06786527708999e-81
g328	1.52618542793975	3.94378989380484	1.08793090886143e-06
g329	1.83658543894	0.23564404131138	1.46457875011351e-06
g330	2.96948329770458	8.4516314578646	4.29686115305035e-80
g331	1.18339264131103	6.61735350990531	3.79776417436689e-10
g332	1.26428442720893	5.86076055299107	0.00958641680030252
g333	0.926971574487942	0.701950932066655	0.0548282325247799
g334	1.43286232055607	7.21921203879147	1.46626711157764e-23
g335	1.16330482217924	2.0367780841282	0.000278730503600475
g336	1.1234092610355	3.85005226576092	0.00824489580870786
g337	1.46310592928183	4.22114432073602	8.3548822682923e-06
g338	1.25635801430936	5.701534430597	4.30808396980346e-09
g341	1.04889195784755	7.17532563096438	0.0296815668027263
g342	0.381574539011405	4.91317910034499	0.440096206412093
g344	1.03524921213406	1.14719619957113	0.00405106226773006
g345	0.698527821639947	6.07528629283359	0.000167248611316593
g346	1.05439745004192	7.5418185877318	0.00131800171516817
g347	1.29668736301099	5.47181726962223	8.76957755134071e-06
g348	1.60834789425672	6.87133304564041	6.73921164057492e-15
g349	2.08006892572331	6.91547438297433	2.22618488126651e-28
g350	1.3550404199096	2.16963190863659	0.0155937177068914
g351	1.49420026375128	3.82833777559678	9.14201249080031e-07
g353	1.39493042929132	5.84250325442138	2.62456892565916e-05
g354	1.32956644833047	8.45733082387257	5.19569521892471e-15
g355	2.38859153545199	9.00999721351321	9.8613850822984e-34
g356	1.61363506333913	7.78402556865248	4.83507515010342e-14
g357	0.193683060989256	5.52227134732159	0.733457604893466
g358	0.757394028230216	8.09472598827024	1.04785009252158e-05
g359	0.564452145685642	1.01885449070266	0.128779199975763
g360	0.566360757043691	1.42116685573579	0.12643462743634
g361	1.79619139607323	4.31987796254132	3.16610582051856e-05
g362	0.714443749076066	3.90771790477839	0.00355758503413506
g363	1.80037099970873	2.9868660926415	4.17811653822701e-06
g364	0.56568082541296	2.70181050229671	0.295645097746839
g365	1.04045758784469	10.2350304852101	0.00032961110454177
g366	0.553675928569193	3.27845275186214	0.57056590812086
g367	1.22234199198338	6.59876430512588	7.37145827201478e-09
g369	1.91863941924173	6.26451992298072	2.47627527127865e-26
g370	0.786109982447257	4.9940578863278	0.0426837871306857
g371	0.925254976379804	8.70697610000721	0.000705524502260695
g372	2.26587645790442	3.54312271179231	7.38487983376244e-11
g373	0.494604668535433	5.99504417786997	0.267567659967478
g374	0.77663058146759	4.914775529674	0.0048273897196226
g375	0.554657597599513	2.19640409775601	0.236598368371299
g376	0.923645640389874	6.00001799034758	0.00166464419370122
g377	1.31819277668914	7.7562992245269	7.9374633231488e-16
g378	1.2098817594823	8.16596149092285	2.68342778459865e-17
g379	1.01887284566751	1.08372662764905	0.1717673987472
g381	0.683217360784977	0.906862050926062	0.0860764128379996
g382	2.51050932398451	6.18777514307339	5.90448445608418e-11
g383	2.0349588950315	3.19690590178312	1.67192371554947e-07
g384	1.92712069995169	3.13891356494544	0.000888326574718362
g385	0.877687831359938	1.98579718511454	0.0476843648214783
g386	1.2741213567762	2.77186296789345	0.00587869650881405
g387	0.535805005448203	8.72947369817786	0.253829984060815
g388	1.07920665884466	0.43203026008006	0.0505881243117889
g389	0.924951593310674	6.40177326172375	0.0155407088167666
g390	0.986238629067529	3.56782414377872	0.14046913117854
g391	0.454945776787074	4.75849750078138	0.330091932662179
g393	1.2946255604865	0.689650122495412	0.0375007886602244
g394	-0.228530390786061	4.19977876130877	0.776998275424487
g395	0.265343065755702	5.6812006903147	0.31388375558547
g396	1.32259330389399	7.99102763707302	3.10425223316333e-09
g397	1.5319907599032	8.06199003343859	0.00473997529153946
g398	1.34006302179724	9.63526734345102	7.01098005251072e-10
g400	0.773569226532886	4.99492288192439	4.96062426682818e-05
g401	1.82003867898141	1.20729707496244	0.0118572264112037
g402	1.52791529368214	5.97206001238449	0.000225272253200882
g403	1.39351719646834	5.37649635198677	0.0163719083150299
g405	1.11013207783327	2.63909735952268	0.00194065323829657
g406	1.62959385571266	9.2319269426876	3.54980619134843e-11
g407	1.42813966982478	5.85434091058052	2.02422339659547e-13
g411	1.53668083963109	4.44115978347666	5.92009052056689e-09
g412	0.814195835805228	1.10860439523867	0.0246827419025263
g413	1.61672123379563	8.03363346200791	1.6512520870095e-19
g414	1.159885283508	5.65716157389864	2.75625655999314e-07
g416	0.60988684287898	3.86972472859501	0.0525606241716589
g417	2.04152256237525	6.97269649110352	9.26628041091423e-22
g418	2.65586927646892	2.86355932696924	2.64367180682315e-09
g419	0.490011199105009	3.76951244625358	0.102276178114127
g420	0.311828987985698	6.16455446348815	0.333934738742175
g421	1.9344632575452	3.88629699243655	5.25566026680885e-06
g423	1.03082162031958	3.59776298819793	1.44639488034324e-05
g424	0.375683369714477	9.35751838699257	0.0278879293119934
g425	0.923848360173031	1.24700195858464	0.00240991526146426
g426	0.691218972731176	6.33441463646482	0.000698708680163289
g427	0.843999573051294	1.26010177845803	0.00937551649211241
g428	1.44163329444669	10.2607793272851	2.50642624461095e-05
g429	1.33664678547968	5.40487735000653	0.000559938227905594
g430	1.37724370221767	7.83833447073404	0.000441899885012438
g431	1.23534155000582	6.28004401528456	9.87140558531379e-07
g432	1.52908574541932	8.32060453350192	0.000343244768649377
g433	1.08869878276685	3.83178218027794	2.82165555585475e-06
g434	0.94858933444776	8.1080744369643	1.13175758505216e-05
g435	1.00636676268353	5.20933328211919	0.0254719996856915
g436	2.70490788487487	2.61750777104893	0.000616016700426521
g438	1.8527673721714	13.9811271851045	8.19158335657207e-10
g439	1.79647804333724	9.80145512889735	2.45597187376929e-15
g441	0.770387321561096	5.34750165755063	0.00993956663942629
g442	0.470837914541599	9.04586786712589	0.0021906424843483
g443	1.41920672044413	1.90256091083822	0.000122217923165598
g445	0.809876730109408	1.93526490170326	0.0201239609648081
g446	0.86938055794266	3.34443092134388	0.195935055600702
g448	0.887556191609969	3.60959522893942	0.0563584793052924
g449	2.04407427612837	5.13949101571168	1.18146895115229e-11
g450	1.34991259523481	6.78811510486384	1.37119565389038e-14
g451	1.54668812360885	4.87736322795907	1.19224879988484e-13
g452	0.797912145231032	7.17533005920346	0.00098075218342518
g453	0.261261897737369	4.11680544828448	0.347118583087224
g454	0.586031495686705	9.89496954373578	0.0170162979087245
g455	1.63960195284326	9.47487445429108	2.91157099045564e-21
g456	1.77163235299975	2.01407997366266	6.19753445077477e-08
g457	1.78328301940721	4.28900548200865	9.46952251970803e-06
g458	1.31148943483895	8.33215152120574	7.75476843358256e-16
g459	1.23739876712658	7.74105576700969	4.88732902428915e-13
g460	1.49664540319173	7.42220662701571	1.59808435981242e-09
g461	0.543343132658639	5.93405349333267	0.0736077329773731
g463	0.413909886565997	1.94953030010943	0.407983115783951
g464	1.36382279004033	7.65888151710737	0.00302411804011239
g465	1.1284298082359	10.0659444977991	9.04171256036581e-11
g466	1.90470259554262	7.59793051847884	1.4114589497109e-29
g468	0.979572923186625	3.38826764499553	4.10213777945251e-05
g469	0.403995749860666	8.55811845974403	0.0486500434438084
g470	2.01265489233277	5.40646441127656	1.03035081124219e-10
g471	0.362656058502972	9.11667383486577	0.147448332226104
g472	0.939159302819131	8.76478808825997	4.08149516235816e-06
g473	0.958237297657059	1.12498259906953	0.00448174791794748
g474	0.276667725729985	5.62061417618183	0.200034938785817
g475	1.1343765967742	4.85882059934238	5.67247409534588e-06
g476	1.47562492827794	9.12862464984977	5.01649941294171e-30
g477	2.86144508761629	1.88905129494967	0.00109940036240132
g478	0.316897421297609	0.371565886544405	0.359368379125993
g479	1.09848443035087	2.89528146903155	0.000170020698290883
g480	1.625777318008	2.52578827853574	0.184427228900563
g481	0.711102837443513	4.08837117990518	0.00331877189580594
g482	1.81414301259572	5.7502618211988	1.97307696833871e-08
g483	0.827453092328632	4.81065558349803	0.087285461243701
g484	1.57438303840127	5.77422996039537	1.21543816581785e-05
g485	1.51110045362329	1.37093137626066	0.000774750870280133
g486	0.911274364507449	9.1101862891739	1.51108314081895e-09
g487	0.998523916351999	11.0357710301638	3.49724386249853e-07
g488	0.00107635422494623	5.2334275733783	0.9987466891456
g489	0.710064985699119	4.48598664955473	0.00418745557338595
g490	1.15798955404641	9.33683399923434	0.00207582858659212
g491	0.791271155070892	5.11048824370461	0.00265783847940974
g492	1.44931411014277	1.19989080879641	0.0439549402473525
g493	0.478818305471725	1.92285662264998	0.213706015828936
g494	0.991107869757881	8.53685440259371	0.000185997338053147
g495	1.03416089666275	3.03511264114981	0.0239979621888006
g496	1.77539916801051	1.77990757211806	0.00127882283378076
g497	0.797813599187611	3.89975821739566	0.00635569719281287
g498	1.35349094418817	7.43906428591794	1.0378359109448e-08
g499	-0.553478041078201	1.26092561111087	0.220274005953888
g501	-1.09909562106843	6.34393119259155	7.56720218980783e-07
g502	-1.46954431560527	6.56671662168929	5.66828965026288e-14
g503	-1.59088994229545	9.14693343558845	3.16862889414783e-22
g504	-2.44979851636664	3.32385929034858	1.91537956788342e-13
g505	-0.434549056189462	5.00993224396546	0.051890983799421
g506	-2.38324469345995	5.72675022966753	9.37054166111437e-27
g507	-1.17863294532505	3.65284844723726	0.000781436514403528
g508	-1.63311391368096	2.5378075832127	2.6168058028369e-06
g509	-1.75104973241626	4.57565964963767	7.79207995968852e-12
g511	-0.945886469773418	7.83393598934411	2.21548549293071e-11
g512	-1.90450839518371	1.51984232036663	1.34258176063618e-08
g514	-0.645727494339402	4.27345024538496	0.0354576196590777
g515	-0.99279870317228	7.68615869240523	1.78364292824672e-06
g516	-0.688955791622915	2.12605233624429	0.0257411892656807
g517	-0.109354371737989	1.75719804082762	0.895460762865947
g518	-0.867088232459414	5.35891867126798	0.0141151650915027
g519	-0.533674789028841	1.73758118890834	0.372368596063308
g520	-1.02616402591201	6.1183324563854	8.15355619457212e-06
g521	-1.27258330641668	0.765766784868483	0.0160578347931946
g522	-1.01719006178493	2.27366589527967	0.0055615174710519
g523	-0.785884897872246	6.38422624941907	0.00426209206583686
g524	-1.00508040101263	5.91556677676723	1.39175161944866e-06
g525	-1.77660195300072	3.73939430116082	2.38430655539315e-13
g527	-1.81876186785253	8.47735455512132	3.94771573095164e-06
g528	-2.09812776311328	1.07350965093515	8.05930647159215e-08
g531	-0.878221787639564	7.83927942727359	3.11977097129338e-08
g532	-1.0392672910069	4.05302900124957	9.96307444217355e-06
g533	-1.09966096947647	7.38361223335645	4.52011083510828e-06
g534	-2.26283135586269	1.06869614866336	0.00125211396312434
g535	-0.727116351171011	6.18713460368349	0.000162551664585929
g537	-0.864527830997559	6.0409573209299	0.000845911704373177
g542	-0.424618604078789	2.69187425948092	0.208752878734503
g543	-0.814110045497996	2.59418779521337	0.0379647631453504
g545	-0.261380317580435	7.75057687818257	0.505551707510369
g546	-1.4944522844489	4.25791119930437	8.72644334016e-11
g548	-2.2195481983675	5.4439010199264	2.26121464638161e-10
g550	-1.25923788335247	1.19344318736491	0.0036646618447306
g551	-1.14474613070318	2.5627060990254	0.00031262904078814
g552	-1.56778263655727	3.64953039319656	2.66488282383212e-05
g553	-1.20102364671074	7.14209248550258	1.82683704482662e-09
g554	-1.20047815907722	6.65435912755604	4.48996368784171e-06
g555	-1.16648360371068	2.4268021292541	0.0605661477355768
g556	-2.15879029997024	8.47456054898834	2.4373801781229e-30
g557	-0.94449758576521	2.49819548563104	0.00036052190505207
g560	-1.36957230832001	4.39298432097825	0.0236746627830121
g562	-3.35721583173581	1.66296257309663	1.95304058495371e-20
g563	-2.54709421600869	6.7241957995975	1.13353903891247e-21
g564	-2.45951786269508	6.47209348599962	3.50265106104889e-29
g565	-0.719983580268223	7.29036631202703	7.50263937878602e-05
g567	-3.04093445366046	1.72391604385674	3.7328053033368e-18
g568	-1.50031178147397	3.58373644022527	0.000643811094211842
