logFC	logCPM	PValue
g1733	-0.801019717514864	3.24211415714239	0.0162228999633717
g1734	-0.0919926524515408	4.10220852152303	0.79937359521178
g1736	-0.459535678452556	5.64481130797328	0.13880617356218
g1737	-0.574067498793491	1.0748431679995	0.0297185635051726
g1738	-0.396144650378016	0.576891806842215	0.477362810001403
g1739	0.00735451156177232	7.53828453573552	0.963590506647499
g1740	-0.203944276413332	8.54503685745383	0.46099870165475
g1741	-0.457090664930773	6.51130958840564	0.0328944317133676
g1743	0.116966013433636	4.10438839702534	0.686371540124594
g1746	0.110195036593861	4.24986181328524	0.850900503594683
g1747	0.306515157765842	1.75217634844993	0.390214188065211
g1748	-1.14555277365438	6.82390266779938	0.102065883993269
g1750	-0.0366580147298398	9.71731506106596	0.835338611452375
g1751	-0.130046092067877	6.8575111180328	0.418918678316069
g1752	-0.342228929735159	4.70636591369492	0.172768569719939
g1753	0.0710056110409051	6.13984291613372	0.721863812039224
g1754	0.0537421220691363	5.97287805292819	0.791706556374055
g1756	0.793268458594083	6.44705578525545	0.0270905451047948
g1757	-0.511349364622473	1.62305636013217	0.140718525015571
g1758	0.153489399920069	1.71767003763061	0.619082038860173
g1759	-0.0274644521627212	3.37112468497349	0.946880240016727
g1760	-0.205152656404319	4.69060290638498	0.381151266274442
g1761	0.0217856806970033	9.40298258665318	0.892693288385376
g1762	-0.134913623945236	6.04626970706171	0.435042377107452
g1765	-0.0549830193435264	7.72361103376265	0.765051297172831
g1766	0.270722779468162	5.88643262319794	0.432802148499062
g1767	-0.179185456394291	3.37044987554667	0.705059364783692
g1768	-0.761122173922881	4.11545101547412	0.0442583461634315
g1770	-0.315677785055782	7.7790871003463	0.144352698369841
g1771	0.331007855746323	10.3848969071805	0.118690953278361
g1772	-0.851074028445892	0.819406889190114	0.214317015404815
g1773	-0.345396983046955	2.74665232736676	0.319752534586612
g1775	-0.724887142162672	0.638875316310829	0.152136219392908
g1776	0.094887126268223	6.39673799337755	0.730712496603033
g1777	-0.131332911516551	1.60464650752805	0.73366724166981
g1778	-0.0800768757417599	3.59583866955916	0.798984404132495
g1779	0.0501137738243297	3.54542816384032	0.867440351839059
g1780	-0.309937232329729	5.4855650094881	0.205815097133253
g1781	0.343038378992097	2.36106446393658	0.37130323689753
g1782	-0.0944060031794913	8.25261673288917	0.67447383548961
g1784	-0.0608508256455427	9.83553957852298	0.715357733189625
g1785	-0.13415394353156	7.46155686190111	0.422078752719066
g1786	-0.133362037609095	2.06005975760874	0.909185439015744
g1788	-0.0554004798901414	0.324882195435573	0.944975979512277
g1790	0.107544192516301	6.66540397885377	0.617201982596069
g1791	-0.149291437884516	7.53656487596678	0.698096609550467
g1792	-0.0514120544753816	7.31379979680819	0.721092416179324
g1793	0.200930474189516	2.32013858895626	0.515098707108539
g1794	0.144962599013798	6.3071026512713	0.650003033317569
g1795	-0.165264584477674	3.51796699184511	0.496218992496234
g1796	0.398003224353187	0.887141022171982	0.486656017465102
g1797	-0.0891008856508774	4.06807396315344	0.776824262310206
g1800	-0.194283491124998	3.82177322500387	0.337760078134526
g1801	0.044063689408156	6.97653360426474	0.785568832257119
g1802	-0.57496174932589	9.02862970793199	0.130394736128922
g1803	0.436395438340335	0.499337894101691	0.483160952101986
g1804	0.0522576877803933	4.0916502619955	0.807003116822527
g1805	-0.0245048635714617	5.84441873336104	0.889209789761762
g1806	-0.0576161179785374	5.68044251316375	0.774556194406446
g1807	-0.0533022017369453	5.88841486388828	0.825117362523358
g1808	-0.149660276171346	0.686740507253529	0.696245763244782
g1809	0.276729691951773	1.83363177419921	0.573595006392874
g1810	0.29743640096316	4.34062828496343	0.513492402177605
g1811	-0.269459734244412	3.26546713454461	0.197272494022019
g1812	-0.480161116623906	6.80916628166587	0.221390441521369
g1813	-0.480452176534957	0.336230666067272	0.384730097566951
g1814	-0.301497946711795	2.73960773551137	0.466464860785505
g1816	-0.599379196519092	2.38359998664259	0.17435989303775
g1818	-0.224370730856217	3.08978917395201	0.336355184884007
g1819	0.144246039023912	10.5487900378635	0.45897170766292
g1821	-0.183779852628969	2.67721961840227	0.512273805045936
g1822	-0.146857883924892	3.89901385486608	0.697361922310754
g1826	-0.0700289370621956	7.86203175591873	0.730505423885413
g1828	-0.158339697789424	3.38860450425574	0.625988843200263
g1829	-0.178014799567839	2.82219118159091	0.475884850840775
g1831	0.133808617782426	7.55919926859533	0.337704716867675
g1832	0.0458713468431548	3.1951973739049	0.875005779471873
g1834	0.0110282045489949	3.45951938797424	0.973432587147939
g1835	0.653572176991517	4.34147636664117	0.501037985755971
g1836	0.0431771049564478	4.20271891837466	0.80364678806942
g1837	0.626579379980453	2.05188018037327	0.205173656574899
g1838	0.298171164667112	2.41783401826917	0.324478640307395
g1841	-0.143370942694137	6.83563707192839	0.326012033118494
g1844	0.0149486559396911	4.55222310600514	0.954748835600679
g1845	-0.108444763703437	6.81485022172966	0.614196260553518
g1846	-0.148621944130789	3.02274567215787	0.682012757506133
g1847	-0.0688067303564609	7.1392417195871	0.633269347608482
g1848	-0.017118106904952	5.22299904153354	0.93361110492458
g1849	0.0551503529228665	5.85532693769038	0.753542332431959
g1850	-0.222181368197483	7.69456350428304	0.304926835610486
g1851	0.233342414677622	3.31430712863156	0.404534335341124
g1852	0.0117994162871541	9.42459583047683	0.927982080485644
g1853	-0.189198818169603	4.90251603756564	0.429700296477993
g1854	0.136936665294579	5.14791422451586	0.46158317972248
g1855	-0.266639193121584	8.25485449338793	0.263964388585629
g1856	-0.257922619311458	2.96564367822922	0.535274705437722
g1857	0.176129978842098	2.87992579845756	0.53887601049067
g1858	-0.32703800846825	2.98514578772168	0.248477125480765
g1859	-0.0646307585195161	1.00271503299268	0.891308349776586
g1860	-0.524435486539475	5.26119906732239	0.107382690146607
g1861	-0.210994267014762	4.72381961759645	0.255643460325348
g1862	-0.0862633606208348	5.92972157833972	0.844411619191724
g1863	0.233918265818738	3.72798426480483	0.383280422066987
g1864	-0.473028572541636	2.80669623877487	0.357440622392616
g1865	0.123517070390624	2.84552266088352	0.831043165353708
g1866	0.420299644123447	8.67054857704649	0.264268483013236
g1867	0.2363752906359	8.18746831889018	0.333708721112298
g1868	0.0520069656278935	6.44481252259165	0.874109292940912
g1869	-0.673691124341998	5.74909237196049	0.260238391458885
g1870	-0.76583235956407	3.26846308101396	0.0612021620483184
g1871	0.39487796648332	1.90852188158488	0.618819131225383
g1872	-0.0255444913587045	4.53912231864487	0.942089149732616
g1873	0.0266195370345406	8.30913024918365	0.94306947916903
g1874	0.129962626509764	5.3901815765552	0.673611452291942
g1875	-0.282384180604688	4.29171242162521	0.255396004549916
g1876	-0.0287776187767378	4.69384551062573	0.908184311519395
g1877	-0.202539289677834	2.25015136029656	0.6154394970674
g1878	-0.740486380268866	4.037470282287	0.0772551990287834
g1879	-0.231629022514317	7.29983648939299	0.447651240901976
g1880	0.26301055625063	6.09972394682863	0.118471790553644
g1882	-0.0649022764784676	8.35219950940344	0.690671793405209
g1883	-0.427463829456816	8.14176867281224	0.135471775281498
g1884	-0.135212455161686	3.84871301901059	0.603754944827907
g1886	0.781756406831808	0.825026682003761	0.0443445564099677
g1887	-0.159820186459128	8.01824008921974	0.566430632770111
g1888	0.598295693567577	1.76878007774279	0.209586088379165
g1889	-0.152911312418554	4.64946304249708	0.523777391764968
g1890	0.261684678840646	0.598985056866216	0.460123181643662
g1892	0.0425150068832528	5.13675005449738	0.866065365849527
g1893	0.158537773701645	4.82213746181008	0.687923812859892
g1894	0.190268778220191	2.52834139990495	0.514097373692026
g1895	-0.160886863105344	2.00129605501041	0.722565672234602
g1896	-0.182099329661492	3.87765253127484	0.606167999604437
g1897	0.00689901711846466	2.47821656497108	0.99292193376354
g1898	-0.20773346157611	4.15337651105665	0.511241548648522
g1899	0.0610612663059937	5.68774646022085	0.790676785064649
g1900	-0.306934655438353	5.9008468030277	0.111939989165782
g1901	-0.599687596618662	1.73483971689077	0.0864962511146305
g1903	-0.303162055208613	5.66719017727404	0.391805886260698
g1904	-0.13316283930353	3.62718551185578	0.653502844596723
g1905	-0.477638219043166	2.33196224755504	0.102142695477562
g1906	-0.117924683904046	3.60375666786227	0.754234344420036
g1907	0.0223279321342543	8.30074845345739	0.871324995599925
g1908	-0.208176473093465	3.45513839956951	0.351700449623381
g1910	0.622328972991471	1.19969059910464	0.266814928077683
g1911	0.801176183512931	5.11164890326728	0.025889751671969
g1913	-0.0432047494984196	8.19972111154869	0.759008785102742
g1914	0.191085427044395	1.25574160493192	0.503480009253742
g1915	-0.00993753131628182	8.07926165395693	0.9385884402556
g1917	0.980888591315651	2.62774179799353	0.285323181839561
g1919	-0.156988163012451	5.32614248045241	0.659273893191595
g1920	0.556157546256565	6.39405580809496	0.0939962551708192
g1922	0.0187914624249483	6.20191957903868	0.930245135906168
g1923	-0.0430496880694556	6.34777751361217	0.933995303406564
g1924	-0.244951095007112	7.18672439789583	0.125800954174633
g1925	0.13542631430686	1.06171836170604	0.67089169862735
g1926	-0.0768526420669226	8.94815506126029	0.715053486659184
g1927	-0.0977968707316184	7.65994152510541	0.686614362580358
g1928	0.127660261726372	7.58482116827073	0.462414459923067
g1930	0.147737562150563	4.04329664287571	0.653291958260176
g1931	0.0418753820435772	4.68846430587128	0.864735064015575
g1932	-0.648655411892008	6.99681687274375	0.000402555227453567
g1933	0.435454213374083	5.8940019415913	0.0320223956739963
g1934	-0.384777122173224	0.712013906017275	0.54595745722988
g1935	-0.161177428506106	1.77007950390881	0.677654007151031
g1937	-0.0293603320693635	2.89961782123176	0.930003912850685
g1938	0.1060996664553	7.71493110947426	0.696277853503356
g1939	-0.120807273203049	9.86105685509544	0.430608717186976
g1940	0.0825748628199156	10.0122902405606	0.668529905235931
g1941	0.582475182729466	3.72578261254449	0.201705345895364
g1942	0.0956884398048702	3.87300522851068	0.750279226457306
g1943	0.289302287424647	2.10245685916565	0.313202951112074
g1944	-0.212519207566752	2.10403192670437	0.661706931025244
g1945	0.658689579281149	0.931460106010292	0.190835816362797
g1946	-0.191069685173803	8.99006194508097	0.469314511066344
g1947	0.00551902915453571	3.38997015939403	0.993812198458501
g1948	0.00219882838453683	1.72145165596157	1
g1949	0.00220436231986237	6.99855862896225	0.988465367162119
g1950	0.0433671306053177	5.61357509648762	0.855257993916675
g1951	-0.0906975383908502	2.12549244646093	0.860175115819491
g1952	-0.148407993734284	10.2419902158909	0.492441682563351
g1953	0.37291632621582	1.02414299034029	0.316138943993964
g1954	-0.122585050814069	1.43364783382315	0.671564563639306
g1955	0.200911944907977	5.40507162706973	0.30462719610056
g1960	-0.00420214865940348	7.31652966269783	0.980442035656671
g1961	0.0604113884894875	1.69645844697806	0.859082218913601
g1962	0.631703074864614	4.78195793591541	0.210823756928481
g1963	0.163156888708427	7.39835034004765	0.757660843594607
g1964	0.574348535664072	5.19826082443507	0.055358607780674
g1966	-0.100850826825612	6.44727036715045	0.646754371191162
g1967	-0.423148523540911	2.19296977591961	0.405880292375173
g1968	0.0227076396771884	2.01991380359921	0.92255048454887
g1969	-0.199292790637391	6.6244697823567	0.405746680928498
g1970	-0.210280665195811	1.76059101022352	0.48612106757567
g1974	0.366540647219437	5.17255233493205	0.0992314682880835
g1975	-0.015565721621007	2.90897639100959	0.967702948950711
g1976	-0.136705059729333	1.90912299030122	0.713804974267733
g1978	0.333282335167753	5.25522687598719	0.564538372881367
g1980	-0.118966562382574	5.18788375092869	0.637485178838388
g1981	-0.27569619966455	2.92231018913563	0.277809646185509
g1982	0.0736102760642902	6.34309726000829	0.675570772058595
g1983	0.165993885536831	2.26288929848458	0.686939556512129
g1984	-0.101298978148974	3.16455671412575	0.693968811734662
g1985	0.167989645353508	5.34406216982892	0.649890672759434
g1987	0.180894699273482	3.03274029312047	0.369008665412144
g1988	-0.136913733925642	7.60125432523477	0.463365813596276
g1989	0.427124073605263	6.14489765385962	0.102652145567523
g1990	0.0456400567699721	2.02731059995005	0.915771679327518
g1991	0.151004689095757	2.69117596305668	0.716219928715565
g1992	0.121024044243723	2.01920404624694	0.758090032599719
g1993	-0.0210111841039346	7.1712186820446	0.912560708181059
g1994	0.014562825380405	4.18209180476266	0.952273055177958
g1995	-0.0113217877800621	7.42741859732858	0.95680027881678
g1997	-0.464407984788218	7.36643664048521	0.347002267225122
g1999	0.141562619858749	7.59653730472481	0.434659757171608
g2001	-0.432128942613	4.29320136462465	0.0961402290206762
g2002	-0.291044260289326	2.61223688596475	0.643649114027654
g2003	-0.0952338199554414	2.08961788528761	0.776712749013569
g2004	0.120551703052766	2.50909603924749	0.827725106246969
g2005	0.0998591228778333	7.26139248741469	0.679447343078892
g2006	-0.0908092107900884	6.92023240574593	0.679705439826432
g2007	-0.108291703824398	6.31763416966387	0.697360002594667
g2008	0.721663419394609	4.66476651406483	0.152881240368299
g2009	-0.444562226549681	4.7506954347718	0.149185557584122
g2012	-0.54540749108075	6.24014739872876	0.294886498854842
g2013	0.556131191446723	2.35516507357447	0.0919382832842644
g2014	-0.278232165777746	6.33584079297967	0.115422765141586
g2015	-0.684019612797102	4.78135658139502	0.00173169136663608
g2016	-0.175632715673881	5.5547698751848	0.478413477534543
g2017	-0.117146546318228	5.33843934550462	0.752967991393145
g2019	-0.0921949535822556	5.16297729470575	0.737154056663653
g2020	0.135073269727312	2.37186861793123	0.742757519780255
g2022	-0.141201742000706	7.23953498228689	0.402089341432174
g2023	0.180976389905604	1.53848332245513	0.795331779032927
g2024	0.107046827148725	1.11636607150959	0.8148701981402
g2026	-0.115369559518519	5.98759697497306	0.579319662112104
g2027	-0.114722803801506	4.08163038864516	0.811249296793399
g2028	-0.450410809127809	2.45118383005025	0.301450941808778
g2029	0.153606307204119	10.5163415079865	0.438540762828988
g2032	-0.0133353454648569	3.16944692678849	0.965278120795189
g2033	-0.267118061983797	6.34318296298098	0.256895624639802
g2034	-0.463930236877005	5.0465005806011	0.488536373094721
g2035	-0.244815616524924	8.27314365522259	0.50366633467791
g2036	0.0811940165292191	6.32295584030948	0.724413584876917
g2037	-0.118600060006928	8.48031037771686	0.620587583336624
g2038	-0.0750948642677614	6.49850887392378	0.826993058057152
g2039	1.06542799940588	0.673107427973067	0.0706519686886195
g2042	0.24257105737577	7.6209126010241	0.338453348914621
g2043	-0.112328374733345	2.29940765239128	0.748901035501309
g2044	0.331329730471299	2.48996814330091	0.536746274295777
g2045	-0.354346820224783	5.55657778556646	0.187157970879239
g2046	-0.238824734438692	2.95179961149074	0.308816214044046
g2047	-0.707551251795575	3.5283445480619	0.364786244171018
g2048	0.117032302247272	0.936193893241256	0.850631540818071
g2049	-1.10778982482333	2.81668239696184	0.107837706626816
g2051	0.0433573816835458	8.6618295628786	0.84014541212794
g2053	-0.478515290859624	4.83410236528817	0.239916342214778
g2054	-0.0896451964100171	3.1532962987126	0.790110300459703
g2056	0.00137396964568563	10.0566459837227	0.990673116323982
g2057	0.208958663119256	1.81073004633426	0.523657343578216
g2059	-0.0853992849950824	0.439130866252645	0.747223191435803
g2060	-0.389687208793916	3.09253722902891	0.395730600453976
g2061	-0.197401909955504	4.33413679551179	0.465761182844919
g2062	-0.106571672055143	4.15179158364869	0.702284245496892
g2063	0.199767555834504	3.42883076454838	0.600329051914831
g2064	0.254930407545238	5.24667309495606	0.171496176722373
g2065	-0.198582735326566	3.17472159916386	0.508517922920075
g2066	0.370553481996656	1.47765631809233	0.533727626883958
g2067	-0.311865693531989	6.76635355251952	0.36178099214851
g2068	0.305787654786678	2.51640207068003	0.469947069395102
g2069	-0.634756742223831	1.69685450473069	0.0923438245637782
g2070	-0.64838000943711	0.330219296861486	0.129230420038093
g2072	-0.0251595357021614	2.14692393019673	0.963168595170178
g2073	-0.958948651736639	6.02754270926554	0.0206711293012837
g2074	-0.133905479309034	6.28002220673153	0.501126371748319
g2075	0.180532864669992	5.7947166267016	0.299177698550261
g2076	0.0681026008167414	6.57696724718483	0.800051694814941
g2077	0.107803518215422	7.15725465348993	0.535204020938315
g2078	-0.171025404043532	7.08563976572729	0.354204931317026
g2080	-0.0650008144387218	4.210220076352	0.730156766485173
g2081	-0.11070026003156	6.9904534202702	0.581863540160583
g2082	-0.121015406513163	4.56982932972945	0.666587505723888
g2083	-0.0475785812663989	7.34954721397387	0.747708929905309
g2084	-0.217880415170919	8.4441954588855	0.173312496408296
g2085	0.336069469616008	4.63122131739706	0.0963835012992086
g2086	0.102353396981104	2.85599254775001	0.819937093646102
g2087	-0.212547578408412	4.21488853001399	0.444361712009082
g2088	-0.827359245239165	5.18038635773344	0.00148569464467017
g2089	-0.052590274713534	5.84741712202516	0.76592803533161
g2090	-0.00114600831860709	6.76487456474121	0.99506774427883
g2091	0.0949266746736943	5.93407012998887	0.58295649390723
g2092	-0.22841744683928	7.58392235366641	0.0990071494503128
g2093	-0.217196613478177	3.53832388006894	0.446928529056639
g2094	-0.0866944158958401	5.49286844701874	0.613239593932309
g2095	0.874916723431793	1.67190425400862	0.104217252186829
g2096	-0.431229913659187	3.82717802635676	0.175037839907624
g2097	0.050267722216671	2.67513025261286	0.884801061815518
g2098	0.577107715627723	4.15109433348775	0.298276186969677
g2099	-0.196315189692789	7.53077657629068	0.313208939790077
g2100	-0.437042678336452	7.19643791670899	0.0783473242157643
g2102	-0.931085876379593	1.49465227460493	0.18193325504726
g2103	-0.00709912825136516	5.80316048555436	0.967937000335165
g2104	-0.239736954255101	2.04914383900785	0.565444530267344
g2105	0.0316209911439716	9.11833129232268	0.88790874858932
g2106	-0.601851405280033	4.61328155688095	0.277090112751485
g2107	-0.0174777548502917	5.18000164252602	0.940395438653342
g2108	0.0556551666384944	4.00014912523086	0.901720450371611
g2109	-0.110193829056908	1.89244990721991	0.763388527611999
g2110	-0.165124062221884	4.74223008511679	0.712641428095914
g2111	-0.199455010401169	6.54172690714918	0.366267768396067
g2112	0.172306310916556	4.64541181582791	0.512327468467916
g2113	0.485333967283026	0.322344831903384	0.19966794242653
g2114	-0.683641291573381	5.28340188667012	0.0169106615088145
g2116	0.14528402706323	8.96795767801017	0.475731917326098
g2117	-0.211169031878575	8.55601057989221	0.36224921813352
g2118	0.153866604782695	4.00577664494333	0.63940765587705
g2119	0.138512453091926	5.56979562452454	0.569179327551111
g2120	0.476746163341302	1.0327668282296	0.189587646969323
g2121	-0.102483274625049	5.13198422516718	0.701929331989569
g2122	0.0707585318155408	6.389725071511	0.646745362078198
g2123	0.025231066369024	8.87888855892336	0.922626477715914
g2124	0.213778888967517	6.84284112205199	0.349097741117335
g2126	0.0480218877447332	2.60543069208184	0.909875357788279
g2127	-0.280890588626594	5.80551242056854	0.100113376815954
g2128	-0.359226551817955	2.73431267203583	0.327822061308383
g2129	0.338994204924582	9.48406370905457	0.184882941211688
g2130	-0.222253769074999	8.52139188353652	0.3545592404728
g2131	0.0676487082982195	2.30695874067717	0.883180122215537
g2132	-0.046653860491475	2.26472397879387	0.89636021011029
g2133	-0.126397225561673	2.79093866084334	0.638261391676556
g2134	0.321325499969782	1.47966167234763	0.644176866769735
g2135	0.265248994848328	1.55341586335458	0.540352045901531
g2136	0.103074180080041	7.23626309565392	0.562466340064402
g2137	-0.173750477783107	9.49378752052083	0.25855380695286
g2138	0.0849146996054873	1.00665342767703	0.815826101729194
g2139	0.881198575479595	0.909451171721259	0.111475314757274
g2141	-0.339508287040844	4.89798866091841	0.440302643252271
g2143	0.148639534597673	3.88963612660189	0.476706428786023
g2144	-0.102212235339919	4.19815077780143	0.734873534538786
g2145	0.0763553443057923	5.48383602780898	0.686726098094721
g2147	-0.160161915624106	8.2711641426557	0.408721959495732
g2151	0.00224635336976695	4.62716755516639	0.992243743056621
g2152	0.0817061297388799	5.04090668622626	0.744267195313526
g2153	0.111114199520751	8.64940787994423	0.709642095968506
g2154	0.0874283054231641	9.99397743030086	0.564179287122794
g2155	-0.195035818367832	6.68021316167113	0.308676811085139
g2156	-0.51439258875985	3.73691642759952	0.0783170330674812
g2158	-0.0756694729960691	5.08144882320272	0.781093438618383
g2160	0.151607151458139	2.81386746553768	0.605398369763427
g2161	0.238869150038834	1.99638582008883	0.367369591312867
g2162	-0.566741330872892	1.32881251773787	0.203890284745459
g2163	0.0598063559891194	1.9675179250387	0.930705984202208
g2164	-0.160080160698993	6.0098720647614	0.519132611814854
g2165	-0.0410660090764518	1.4936079675983	0.902095926469534
g2166	-0.0877014760717856	3.9481102835551	0.818494909460344
g2167	-0.175593824854699	7.63753612266166	0.430511512822432
g2168	0.0137736287028625	6.10103222543265	0.942773560139663
g2169	-0.13803796962274	4.92568593084582	0.571749877878448
g2170	0.0421091929349587	0.64161228484238	0.967233776004273
g2171	0.0264455707781458	3.44001896998305	0.926973155488936
g2172	-0.0294844667572571	9.69593172784588	0.835916735825515
g2173	0.741197511209872	0.667979749393621	0.196480187038509
g2174	-0.899156022706349	1.15917307290351	0.0280304521770599
g2176	0.319935524363163	2.39900965449706	0.59343256201036
g2177	-0.109307648302755	4.14183316245542	0.772123807508946
g2178	-0.153511431157739	5.1760497292859	0.545287251927914
g2179	-0.0975636038009755	1.45144951844927	0.782118835752294
g2181	-0.22056303683641	6.20013259081185	0.497956039917678
g2182	0.118807721795666	4.64199841444933	0.529943252523757
g2183	-0.471027244357779	1.68465522392253	0.357390114906345
g2184	-0.0254253649907013	9.08750045126589	0.889802075322057
g2185	0.127476760805559	3.63900221825557	0.597202219567358
g2186	0.0225483326866955	8.32198592167463	0.900553668347629
g2187	-0.117069121636954	5.65820770919329	0.505223997672381
g2188	-0.724609844155631	0.97187429306485	0.0828695369795451
g2189	-0.335805670499487	5.44105889763386	0.248151209483413
g2190	0.759733562197185	6.91765765302148	0.095053955986846
g2191	-0.251003764207684	4.02939988403539	0.446074786746529
g2192	0.333239074167914	2.66523438100596	0.331458750803033
g2194	-0.180818192466419	2.90151493101593	0.630830398285465
g2197	0.206203632939677	0.225490848775467	0.553698446979443
g2198	-0.336232451756209	1.02529351659766	0.442248199181502
g2199	0.0760598796719068	6.48758284553648	0.594156382974123
g2200	0.321826095771327	5.05723793300194	0.127991325344164
g2201	0.332596660702505	3.16456379958557	0.46611152885303
g2202	-0.00143957080759282	4.93688720555769	0.998984749989007
g2203	1.01071142479314	1.67249188403604	0.119600155682121
g2204	-0.70978235033933	5.52430878387588	0.00499777525676122
g2206	-0.0370457381308881	2.79693814410577	0.889439117127608
g2208	-0.166862747960157	7.03955122622141	0.448437283194974
g2209	0.191849690729169	2.70843224585963	0.467282005630754
g2210	-0.409757556732982	1.54422489372983	0.152099182977372
g2212	-0.0584797879996548	6.30842963066067	0.828786315560162
g2213	-0.0774327680196175	7.7821166353965	0.612326875796271
g2214	0.452815659905689	5.43925961559703	0.236365453648972
g2216	-0.245180647152904	4.63113032591757	0.677959540637041
g2218	0.0312879291773979	4.80651344438867	0.896693665663716
g2219	-0.340930378497269	1.2140903257559	0.432163442384957
g2220	-0.523823912047301	8.32052759156298	0.226157188713914
g2221	0.0172591125879217	7.04766720864546	0.93346395194374
g2222	0.363282021998849	5.43109750744323	0.219268926872318
g2224	0.104524835102861	3.45886834185969	0.860882751287204
g2225	0.120796966837177	3.8446519222572	0.694886135464696
g2226	0.110473188102312	5.63794340206498	0.498794814742355
g2227	0.342800049384034	3.07081949608237	0.464915215242938
g2228	-0.04756515660928	0.662582578339887	0.932572815047004
g2229	0.0638714445021988	11.1267010771139	0.781985700171477
g2230	-0.765677725051896	1.30712303274905	0.120892793778653
g2231	-0.306807956632153	4.93734277112967	0.252525326782316
g2232	-0.0248720881889374	6.19603719538232	0.885150611435867
g2233	0.0766219004194859	6.67489439990458	0.695323834259469
g2234	-0.132641866609879	4.86009872132328	0.577635672250038
g2235	-0.0556567039137535	6.58089775267354	0.746905378083332
g2236	0.42742596982205	4.86786249586405	0.184266472923269
g2237	2.23517468305745	2.67373752093361	0.0375715077841277
g2238	-0.754394570935164	1.35873528885563	0.26239203356097
g2239	-0.109159755759618	2.0512295399671	0.734646010996207
g2240	0.163842246335289	6.06281786976041	0.660913455642786
g2242	-0.113697460277994	6.58121535577795	0.570742021364001
g2243	0.0589475524982848	6.41650795805118	0.741213604136543
g2245	-0.041970206113244	1.33951948318686	0.883151674637036
g2246	-0.0633205381755773	3.31117631162012	0.812076086997472
g2247	-0.0407243903140041	8.00407473774751	0.866057490421357
g2248	-0.519324186360078	9.25234333126332	0.0606096831666514
g2249	-0.0671032128744273	5.2614222601588	0.934822601838004
g2250	-0.229548472404211	3.71067870676895	0.476178273163329
g2251	0.236370255488325	6.66717996225468	0.300274194861537
g2252	-0.257094126482877	5.21767851236303	0.318205730902282
g2254	0.568451348473182	3.33666750038596	0.270838607585353
g2255	0.0911532755893058	0.715448042557744	0.852534017917824
g2256	0.0302707274573452	7.01422654862376	0.897885559858684
g2257	-0.0194408724711426	7.19321690324593	0.924353007351369
g2258	-0.351120193678843	8.28405901307925	0.161709179704837
g2259	-0.294133408867361	3.4456604858206	0.308980781430449
g2260	0.238597607688219	1.93174872003615	0.379063801141533
g2262	-0.114598655452622	7.41345700942001	0.813435782117837
g2263	-0.413680619747919	7.03795126026284	0.337592250814963
g2264	-0.0309287239109553	5.79771365127614	0.938572164287403
g2266	-0.626162999885345	3.68295145472965	0.396663599865344
g2267	-0.0755706060594662	2.47549413306918	0.85959604369091
g2268	-0.401981543507645	4.94831100728537	0.21177597528605
g2269	-0.374660522747675	8.42945356659539	0.0509741821285095
g2270	0.238540918511423	2.36519686111473	0.434381113155182
g2271	-0.170307352715448	2.69725366452475	0.622702574560863
g2272	-0.790502937342177	4.21754467554685	0.053701717141017
g2273	-0.0106713597041275	5.57067872478268	0.953145141323435
g2274	0.0473064385000275	6.82482511107486	0.892629354016772
g2275	0.0600428900056085	7.69625473446363	0.733176895178956
g2276	-0.145653354367432	7.06129926435861	0.290184359534769
g2277	-0.334130714711348	4.49668280370991	0.218424138951925
g2279	0.149069325539109	5.80780769528817	0.659297312068661
g2280	-0.157967144901771	7.43098665710496	0.349220760623755
g2281	-0.745459955881482	3.75050680834348	0.0453395212466592
g2282	0.193815166028034	1.35424199990663	0.643164574765348
g2284	0.0153415400039698	1.76723622634014	0.967219856643714
g2285	-0.128149917036988	6.35991049562972	0.52237183505955
g2286	-0.305781953526871	1.36650836199271	0.550540978961985
g2288	-0.208571769879475	4.56271139295958	0.32313953305747
g2289	0.000110493269717156	3.0793558703476	0.996498300597427
g2290	-0.227257028253946	1.64700916277101	0.747621285579075
g2291	0.480532198715121	4.5580005246591	0.138043353612392
g2294	-0.0428661853946262	4.15824818257285	0.850909217253447
g2295	-0.316406792204361	1.41940896932433	0.486091197873736
g2296	-0.250921077813879	4.63944831940074	0.293455092368297
g2297	-0.15168351603399	1.6707545632943	0.717045413261773
g2298	-0.103186555983999	6.0989405716407	0.722548923214489
g2299	-0.183906173883636	8.87372016672949	0.272806902898539
g2300	0.787789580259039	2.2417273750638	0.0719634561070163
g2303	-0.029294519694258	3.98460057540856	0.907570110207294
g2304	-0.540593964492921	4.63258934561297	0.142100541235642
g2305	0.300504326826902	3.19718583993437	0.628201620557274
g2306	-0.102023565292316	4.16972908239477	0.692157941643183
g2307	-0.0625846798971278	2.24021663269302	0.873922904253458
g2308	-0.247865139458583	6.89413167759398	0.242353265688482
g2309	-0.126642945059985	8.58106475082595	0.447246327214673
g2310	-0.772733741422887	4.24689840092133	0.253989185699861
g2311	0.407211007715372	0.391821409857272	0.527783922050324
g2312	0.127496519950117	1.11669267198727	0.782921868112561
g2313	-0.359642410928028	2.67162449390646	0.495651369858483
g2314	-0.406938827736138	2.0876594693846	0.268347832944352
g2316	0.199127224423979	8.89591714876289	0.234781786658391
g2317	-0.213622551854848	4.35371135315935	0.67348832878442
g2318	-0.0558167722491896	7.61202630848009	0.772043361444768
