gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g4723	2.67750248508611	0.311549519230573	0.47157612852014	0.660285221536021	0.509070812037921	0.939214766108274
g4724	1.78370202315016	-0.170168808147883	0.47108578044523	-2.31332947297102	0.0207045314383425	0.2190079325478
g4725	886.574450700194	-0.016632782388153	0.13784338696504	-0.120664417052795	0.90395684408497	0.997046674962578
g4726	10.8287542373284	-0.453541567785617	0.439997354200641	-1.03051644939218	0.302767634495563	0.858801318286197
g4727	3334.78080903598	0.213074153081271	0.258923757649143	0.822924595629197	0.410550874922296	0.901588810135754
g4728	881.017348249204	0.132858655675179	0.121466213730578	1.09379479068513	0.274044989347093	0.843792666230859
g4729	29.823826004913	-0.102090711833233	0.222384486862954	-0.459235823289804	0.646064828069122	0.97002234131176
g4730	146.474377259283	-0.0291872609530087	0.259744755533863	-0.112358411030354	0.910539229648534	0.997046674962578
g4731	6.5702263487511	0.559349227447594	0.471481170218545	1.19910200350927	0.230488285165293	0.809163771775385
g4732	45.204105708742	0.155150390945985	0.245641540391746	0.631647545996836	0.527617210694253	0.944367892104635
g4733	17.7986333660793	-0.111782179522775	0.470880430761644	-0.23723092684473	0.81247764486153	0.99336943355209
g4734	164.190439078727	-0.743099352109075	0.319315618865962	-2.32711510985606	0.019959139523818	0.214091582372093
g4735	626.592953297117	0.0183029477541975	0.223205341321952	0.0820022355933908	0.934644935698772	0.997046674962578
g4736	741.928560444881	-0.0904488997851012	0.242618928705141	-0.372799887900727	0.709297386287541	0.984649725012729
g4737	248.055643972662	0.210401495576372	0.168020023827051	1.25223965399602	0.210482550661554	0.782150028406279
g4738	8.65850971611151	-0.0428444159416893	0.382665641923368	-0.111914721635512	0.910891023758978	0.997046674962578
g4739	2753.92256362753	0.209709251419997	0.141869381126342	1.47818369915984	0.139358615783535	0.675460845078033
g4740	18.7458985266256	0.40969113058249	0.404428429373975	1.0125197252805	0.311289620224155	0.862257815848206
g4741	17.7724004215823	-0.813454813176587	0.362130621283792	-2.24439594633369	0.024806937104469	0.247722420875397
g4742	104.676266172237	-0.126015707376581	0.229026924220496	-0.550195367326232	0.58218538072857	0.96144718014201
g4743	490.208794336489	0.00964310918754145	0.396947386902686	0.0242953585850977	0.980617015352329	0.997050665533983
g4744	78.6428996242387	0.0688140553137695	0.235304523443685	0.292413895296708	0.769970185370282	0.991688345436079
g4745	198.862789176301	0.207891496994502	0.221598496792689	0.93818074779968	0.348151530457565	0.883018555022927
g4746	10.4547921016176	0.143588903824237	0.346224678666734	0.414619647467315	0.678420362891204	0.978699711939149
g4747	73.5246448622802	-0.368074410213537	0.390176576680581	-0.943412191146759	0.345470109847592	0.882953129591031
g4748	1306.85687249311	-0.141512706362279	0.175924719629821	-0.804393491789818	0.421169758660225	0.904731204221499
g4749	910.538790937729	0.118529656440709	0.221974658914886	0.533978643315628	0.593356310022775	0.963410026318982
g4750	5093.66785590534	0.15563736556926	0.193110402668209	0.805951507890144	0.420270810117143	0.904731204221499
g4751	1058.1233690787	-0.117836133298307	0.254345849289179	-0.463298026577155	0.643150760118743	0.97002234131176
g4752	321.823150947764	-0.205664655572254	0.336125974521265	-0.611856707118502	0.540632567208453	0.950099005241859
g4753	580.599280962717	0.274542318862071	0.371828093052705	0.738378435103763	0.460284515296899	0.918610020724073
g4754	757.958435331312	-0.0882377081926323	0.202163645332726	-0.436464513152272	0.662499740930183	0.975785180051529
g4755	3967.29713537132	-0.0443013854069147	0.195526366888877	-0.226573845840766	0.820755131410746	0.99336943355209
g4756	3379.93563611683	0.277459295026444	0.220795854738581	1.256632296552	0.208886814304687	0.781597091459751
g4757	1029.68461699815	0.0896889425025449	0.174367010912036	0.514371240099784	0.606992462759414	0.9687843937
g4758	87.7298727989124	-0.138592700466836	0.353615566838921	-0.391897929098649	0.695133633186997	0.982949352015328
g4759	28.094178207338	0.0304930937874748	0.272336860375256	0.111994089226447	0.910828093201074	0.997046674962578
g4760	5.18956843685692	0.451591209282702	0.44959274916794	1.01785010297185	0.308749197292414	0.860582593135705
g4761	710.091456465746	-0.0413165352921656	0.146320155581511	-0.282370005512627	0.777659811714867	0.991688345436079
g4762	7.72788953685082	0.219701491048184	0.43955473494727	0.498554264271693	0.61809343196402	0.969189119025963
g4763	178.952582394676	-0.182587453347303	0.267694933787496	-0.682043762563317	0.495211279155868	0.932057461421487
g4764	117.876068207731	0.15404313210285	0.219895746092353	0.700474496843901	0.483631026652239	0.927995813760155
g4765	257.143139625095	-0.154992360305762	0.452202219153171	-0.342795482859635	0.7317523244488	0.98666769693951
g4766	266.760404474755	0.592545681301726	0.363687930264626	1.62948135627611	0.103211158497653	0.590078041786177
g4767	17.7973619639928	0.903071574748733	0.423259314454974	2.13217561823633	0.0329924120465159	0.305929638976784
g4768	9.23521296874395	0.302606607876605	0.33135367015933	0.913111563233238	0.361183869414257	0.888637620760799
g4769	11436.8706527394	-0.0609573363974525	0.12738027875043	-0.478545174723218	0.632262229365245	0.97001897358462
g4770	9777.91518572475	0.0916264077962928	0.170587830034374	0.537122952242097	0.591182687472154	0.963394545805616
g4771	918.64023997602	0.34018343248224	0.23850635695426	1.42632797526117	0.153773693088593	0.705621261743786
g4772	2152.25748340007	0.0173848753390936	0.180994654017313	0.0960529829147149	0.923478492772695	0.997046674962578
g4773	2482.05079927494	-0.106162564017642	0.204827229329891	-0.518303158723805	0.60424676940986	0.967181858610242
g4774	36.6097287862494	-0.646353946509364	0.447250683486798	-1.44709224085365	0.147871090884381	0.694878988471727
g4775	506.810658499321	-0.182244295128161	0.23792099398641	-0.765985143835514	0.443685141869954	0.910824566312048
g4776	647.235929722817	-0.0682101964210439	0.198962652447731	-0.342825533273997	0.73172971595709	0.98666769693951
g4777	166.645682568655	-0.322402555160739	0.370399903466976	-0.870492143616626	0.384031510782861	0.89471633628666
g4778	7.21824083785925	0.478277686139388	0.412833756433087	1.15703331621702	0.247258748928224	0.825616561536633
g4779	580.25401937048	0.184315017979215	0.143548997519824	1.28399045816309	0.19914529409133	0.767618200895879
g4780	93.4487885124771	0.0524054824471924	0.247664901995828	0.211577974317655	0.832436294260319	0.994062393894967
g4781	45.4479415170639	0.179584606671611	0.229512602268494	0.782582357813676	0.433872404867945	0.908339503004826
g4782	15.2460338751757	-0.302537577379984	0.388022660113111	-0.779413187312406	0.435736358062774	0.908487557986403
g4783	125.363276258368	0.0361519642185026	0.289010550442331	0.125089212811019	0.900452923148153	0.997046674962578
g4784	935.405129705401	0.32948127182723	0.220843482121913	1.49192111476145	0.135719826631746	0.667974095032465
g4785	786.577668010098	-0.0683282680066931	0.307085406842909	-0.222506112843751	0.823919915175846	0.99356615789489
g4786	8.76304360219105	0.874515575923786	0.450093579381785	1.94547633951555	0.0517176746910786	0.412585695300895
g4787	397.464227640998	-0.330348730805226	0.215426351430815	-1.5334443787833	0.125166401297261	0.645262169864579
g4788	15.7741297675585	-0.148832270530154	0.355053481604103	-0.419201387218117	0.675068958366011	0.978699711939149
