gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g172	50.6650006111571	-0.928652685610747	0.467337838563639	-1.98438387260453	0.0472130625034436	0.413270711230449
g173	20.0322854602987	-1.23850810323827	0.601812335441049	-2.13773674720428	0.0325381152598674	0.331834674271355
g174	272.611226504628	0.20331488764393	0.516676139190819	0.393512698155543	0.69394084715825	0.994724843942337
g175	2292.88735804577	1.62633849392023	0.301397959699914	5.39585561937677	6.81977716063745e-08	1.00967976686886e-05
g176	942.040359054735	1.8596002398095	0.360151075493819	5.16315693082885	2.42819402117401e-07	2.74081967488756e-05
g177	10.5888959012007	0.983160122598655	0.594823395127161	1.65828430203755	0.0972600959914918	0.601709253803271
g178	2432.54409842973	1.46267532780267	0.346000262671796	4.22752206361555	2.362790120673e-05	0.00127876989124848
g179	33.5450342157659	2.53882170296217	0.524062606709294	4.77347390535031	1.81075020550698e-06	0.000158662367496821
g180	420.245449052143	1.52332912778768	0.343887667792747	4.42889934145777	9.47152124204232e-06	0.000630480255080755
g181	186.559572638547	2.05240611161028	0.401800418875168	5.1026758511102	3.34884323010287e-07	3.59456460211167e-05
g182	10.9994376795761	-0.683103684296849	0.60240574525873	-1.14314756934314	0.252977326715597	0.86929440718316
g183	3089.84152439807	1.97482998141951	0.302847016800308	6.52076133189777	6.99514156370284e-11	3.00336403037581e-08
g184	872.751745178183	0.722367746937075	0.310663039078935	2.32524557924136	0.0200588324239613	0.245717556440447
g185	1082.8385989096	1.52681635392168	0.274452783596505	5.56260482326086	2.65777285564285e-08	4.30609349271796e-06
g186	6.05195213737575	-0.0270144673302485	0.601104351249561	-0.0449013558576181	0.964185936118185	NA
g187	23.5607753016669	1.59733400115927	0.59229051012984	2.72556013404501	0.00641924820165384	0.105800545695972
g188	349.907444315858	1.07263445740458	0.456472656732748	2.35042947345987	0.0187517608852243	0.237031654425112
g189	121.526620485809	0.357301175365919	0.530842434648938	0.673334138674497	0.500734738682012	0.994111533970337
g190	16.8385059526353	1.32513484494965	0.60334412625038	2.27000890041501	0.0232070430262077	0.266069575803631
g191	4.20388758984999	-0.205429424394703	0.565173012250378	-0.36531993686511	0.714872597878201	NA
g192	44.0673798693541	1.12153276974953	0.474832864150141	2.36041872888924	0.0182543176024396	0.233258668529984
g193	309.918603886918	-0.18474861960509	0.483070039159232	-0.382414773027889	0.702153734300392	0.994724843942337
g194	23.569251187851	1.08557968642264	0.603534459967225	1.83478134981974	0.0665380930676135	0.504296010523503
g195	38.5249783698528	1.38163486515538	0.601918499891751	2.35269595176406	0.0186378668478768	0.23640083105276
g196	102.799814837247	0.588302673450898	0.475402701505028	1.23718236010437	0.216019388821678	0.833819188357568
g197	1764.74596192941	1.59334643435763	0.266107518267817	5.98724937400555	2.13419438668947e-09	4.95306140500066e-07
g198	173.734142974851	0.878171509350328	0.444927250916319	1.97408705383822	0.0483718451549716	0.419988912381942
g199	30774.6858884979	1.33005111713071	0.352046324808755	3.77832028132113	0.00015788973471435	0.006080464598749
g200	20346.3566340176	2.65276588713418	0.413929354570042	6.4147156723285	1.41085926714182e-10	5.50684023952127e-08
g201	8.27227396869924	0.0137204167700519	0.585480317350343	0.0234161208289897	0.981318345969887	NA
g202	18.0033448757924	0.155961421045678	0.55615100956775	0.280803833405976	0.778860863247469	0.995621952431353
g203	85.9956790600576	0.0914596324006426	0.400943675233215	0.228070809030244	0.819591193095486	0.99569778915252
g204	10.2851426012247	0.959565988697023	0.603571847332946	1.6111634617896	0.10714409929461	0.62940413947958
g205	796.380540449669	0.734003049186705	0.441069821337324	1.6642801709759	0.0960564531366914	0.597925180108887
g206	731.127367982858	-0.0511823939593463	0.359154313894824	-0.142505430364064	0.88668079033792	0.99569778915252
g207	6.80402113852469	0.0572286959714291	0.601779199840503	0.0949745851007684	0.924335013802717	NA
g208	98.2770554212061	0.730913458705631	0.599073194412675	1.22636876757733	0.220059933716657	0.83835610063218
g209	1424.20875204879	-0.566517904525575	0.497851708081946	-1.13815311112116	0.255056553950711	0.872925718921783
g210	16.3443275770234	-0.213358883663162	0.601095255230709	-0.354859910931817	0.722694542847331	0.995621952431353
g211	58.5650593472827	0.629869626635171	0.53900443948706	1.16920737026127	0.242320092435279	0.859819492901416
g212	5.35205172184911	0.814981839460144	0.603101281775725	1.35404090428253	0.175723328113216	NA
g213	331.529226903137	1.05083269554234	0.57914457986571	1.8233202873018	0.0682548954112806	0.508171356568095
g214	13.356455434689	1.10953357721693	0.59443472401007	1.96984431056886	0.0488562164855767	0.42079070307086
g215	482.58417851125	0.710844407916999	0.271246495597513	2.62054489478515	0.00877893701644499	0.134856408157805
g216	5755.59151221346	1.39542597926435	0.268448672615237	5.19809617054288	2.01339962268472e-07	2.40125868888801e-05
g217	1620.85979754806	1.26915379831444	0.457399092780611	2.77602022732971	0.00550287847940285	0.0966323466311499
g218	7.87539383336155	0.0441742146060076	0.596784185626943	0.0739846153471815	0.941022626882654	NA
g219	168.702427750126	0.655240361213573	0.325486901477242	2.01294024531853	0.0441209160261582	0.399275682488843
g220	5.60222206889515	1.12694895213588	0.59940408452559	1.92247922995349	0.0545454846064805	NA
g221	7203.60306773487	1.06319927986004	0.459914675304419	2.31256525665923	0.0207465535890358	0.25039748422715
g222	1023.32944321577	0.476893636843823	0.292693894221816	1.62933420283345	0.103242289359292	0.616081680839639
g223	212.163370024618	0.450804853490362	0.443673051381277	1.01622027344025	0.309524504285184	0.921023685078478
g224	138.530408729102	0.533777611004593	0.354584161454091	1.50526164591714	0.132256821736484	0.691650017205354
g225	276.160481084508	-0.117497553466402	0.568257619170068	-0.206770034743804	0.836189459221056	0.99569778915252
g226	14.0316902105916	1.07528288527303	0.544147930589812	1.97058703126896	0.0487711312194726	0.420720079285104
g227	1160.03263552745	1.47395297014326	0.466693746011166	3.16052328783557	0.00157486015211989	0.0385279889636853
g228	383.003971093761	0.550233847264605	0.259459620441211	2.12064020284399	0.0339520921974229	0.340591840770176
g229	2834.41929101643	0.696996389949792	0.314488750017871	2.21630038698742	0.0266709365506859	0.289902952102203
g230	138.605058560075	0.213443213715739	0.385398135565804	0.553767908534191	0.579737693528326	0.994724843942337
g231	760.267921544046	0.645408958647447	0.281737990566767	2.2908143758422	0.0219741518322287	0.258128648130435
g232	6.53840175369921	0.620244308392177	0.585186882257808	1.07972550305712	0.280264433706002	NA
g233	1317.1322026477	1.27082431498513	0.256639696665684	4.95154039461372	7.36283319764803e-07	7.18461916684132e-05
g234	3543.83940625534	0.82612281047858	0.363395839007611	2.2734108235821	0.0230014345019341	0.264478882762044
g235	6.51612027928574	0.102572315731459	0.571973677821044	0.179397826085683	0.857625338230611	NA
g236	544.524567729831	0.188177476570502	0.542788991313404	0.346680289788486	0.72883151941686	0.995621952431353
g237	40.2798101741892	1.04612860073608	0.447152892408381	2.33718644148156	0.019429491859513	0.242149559648242
g238	183.762854900355	1.01782179185325	0.562700183476134	1.81366894402469	0.0697287090783285	0.512198823657491
g239	672.697749251966	0.971745141627854	0.321686574732873	3.0206849787641	0.00252203603737211	0.0552467435023324
g240	4708.27970166217	1.02204811202903	0.568601064539417	1.80373463046535	0.0712729179011287	0.516473034613496
g241	1105.66070328434	1.14527973221719	0.301589850394411	3.79736347702913	0.000146243273132944	0.00575202084777494
g242	2483.05409802795	2.58531711472608	0.404779867483446	6.39040856997166	1.65443103420032e-10	6.17678230029483e-08
g243	5.94452308374511	0.364308748070637	0.580751681098257	0.632818572297265	0.526852127089078	NA
g244	376.355934862741	0.329642523177324	0.44076685933285	0.747854976405826	0.454547637291959	0.986160471959755
g245	7.71934863894745	1.00500482348917	0.595928089793476	1.68663003580995	0.0916745127803476	NA
g246	10.60665559689	-0.515150591194599	0.578199931059945	-0.914648557513642	0.360376158454851	0.947653051996576
g247	2069.5241902683	0.673306692649701	0.326564536500768	2.06179178170894	0.0392275638405277	0.371795905848357
g248	97.1637629437472	-0.344120491024996	0.594113581272651	-0.579815661153845	0.562038935165679	0.994724843942337
g249	122.543845638037	0.614642739995777	0.381026584766893	1.61306862420711	0.106729599547866	0.628980577807763
g250	9823.80037375638	1.4804618683385	0.294183875604138	5.03251608515932	4.84083975155304e-07	4.83352220309139e-05
g251	13.6223086390013	0.184394374270208	0.593931254030114	0.310598115518244	0.756106159981158	0.995621952431353
g252	94.5106577556167	1.87750573566481	0.524730676042289	3.58386851159509	0.000338542558974757	0.0112676936198304
g253	88.9481353256307	2.08636497859113	0.578159978064626	3.66471507590257	0.000247614085400025	0.00878620723690088
g254	9.6286775366277	1.02668887254929	0.601648834952429	1.71475894287683	0.0863894318793058	0.564555594785083
g255	435.571473270882	1.08291735640972	0.513954298816475	2.10893650170017	0.0349500629654641	0.344961138717748
g256	902.77271376382	0.889647835339368	0.402968825264529	2.20784208053542	0.0272552835193792	0.293284611003646
g257	4431.43602261702	0.936592380116922	0.402832123783415	2.32523944930655	0.0200591600168573	0.245717556440447
g258	1855.65954092215	0.87629936084657	0.281878932877872	3.10874234183853	0.00187885489899492	0.0445683066786446
g259	13.5320386754901	-0.601621619846623	0.550307484163627	-1.15865735896504	0.246595878449358	0.861831016786585
g260	797.411475885275	1.00658005840831	0.354751987054789	2.837387627944	0.00454843544294433	0.0845398596289242
g261	1235.22314271294	0.904157767813624	0.437040211484388	2.0691228320356	0.0385345616957275	0.368892175341373
g262	58.9814224898413	0.17636722762497	0.594839288324891	0.29642824258028	0.766903059526347	0.995621952431353
g263	443.051100966757	0.282390610010288	0.289809368689358	0.974426803637453	0.329844666271801	0.928568172046367
g264	162.556877812683	0.234795090683061	0.3653268818847	0.642704501101683	0.520415859817452	0.994724843942337
g265	1533.34407371393	1.96652120228329	0.515119541123056	3.83138896134636	0.000127421878694139	0.00512956738001406
g266	46.634816410719	0.155735117808819	0.551602879049995	0.282509213287944	0.777553083006003	0.995621952431353
g267	1566.44099294657	0.652167394541639	0.3352902194052	1.94507603694321	0.0517658275077171	0.437944000796815
g268	182.034056402618	0.2134834687957	0.516266673822845	0.413617196974803	0.679154476908001	0.994724843942337
g269	375.35068707551	1.07435349061058	0.37014028913964	2.90251134267511	0.00370183754170103	0.0726213890168449
